Record_ID,Date,Time,Day,Is_Weekend,Location,Latitude,Longitude,Weather,Traffic_Volume,Average_Speed_kmph,Accident_Count,Congestion_Score,Congestion_Level,Risk_Score,Risk_Level
2209,2025-03-14,07:00,Friday,No,Keshwapur,15.3565,75.1325,Clear,808,38.5,1,42.67,Moderate,40.93,Medium
2210,2025-03-08,01:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,391,45.7,0,19.87,Low,16.49,Low
2211,2025-01-03,18:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,1299,32.5,0,60.68,High,50.21,Medium
2212,2025-04-12,04:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,335,37.3,0,23.22,Low,19.44,Low
2213,2025-01-03,09:00,Friday,No,Gokul Road,15.3652,75.1106,Rain,1176,27.6,0,59.41,Moderate,49.29,Medium
2214,2025-01-15,05:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,613,40.5,0,31.11,Low,25.81,Low
2215,2025-02-18,01:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,241,43.3,0,16.05,Low,13.42,Low
2216,2025-04-26,14:00,Saturday,Yes,Unkal Lake Road,15.373,75.1115,Clear,258,45.8,0,15.06,Low,12.55,Low
2217,2025-02-19,19:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Clear,1026,35.4,0,49.09,Moderate,40.65,Medium
2218,2025-04-28,09:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,699,38.3,0,35.58,Moderate,29.52,Low
2219,2025-04-21,21:00,Monday,No,Airport Road,15.3705,75.096,Clear,668,35.1,1,39.84,Moderate,38.69,Medium
2220,2025-02-21,08:00,Friday,No,Unkal Lake Road,15.373,75.1115,Clear,634,39.4,0,32.56,Low,27.02,Low
2221,2025-04-11,01:00,Friday,No,Vidya Nagar,15.37,75.119,Cloudy,505,48.7,0,22.03,Low,18.18,Low
2222,2025-03-04,06:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,169,44.2,0,12.9,Low,10.83,Low
2223,2025-03-17,21:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,1291,35.0,1,62.14,High,56.94,Medium
2224,2025-01-05,19:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Fog,897,28.2,0,49.07,Moderate,40.81,Medium
2225,2025-01-28,13:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Cloudy,257,41.4,0,17.83,Low,14.92,Low
2226,2025-03-03,01:00,Monday,No,Keshwapur,15.3565,75.1325,Cloudy,583,39.0,0,30.99,Low,25.75,Low
2227,2025-04-15,04:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Clear,433,42.2,1,26.93,Low,27.96,Low
2228,2025-03-19,20:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,945,38.0,1,47.88,Moderate,45.2,Medium
2229,2025-04-08,06:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,385,52.4,0,15.4,Low,12.66,Low
2230,2025-02-12,08:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Clear,1117,33.3,1,57.01,Moderate,52.79,Medium
2231,2025-01-13,22:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,503,36.4,0,29.79,Low,24.83,Low
2232,2025-01-09,15:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,498,29.7,0,33.87,Low,28.34,Low
2233,2025-04-22,01:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,207,43.6,0,14.64,Low,12.26,Low
2234,2025-04-14,21:00,Monday,No,Airport Road,15.3705,75.096,Clear,630,35.1,0,35.15,Moderate,29.25,Low
2235,2025-04-24,05:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,423,44.6,0,21.72,Low,18.03,Low
2236,2025-01-27,08:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,1156,34.8,0,54.11,Moderate,44.78,Medium
2237,2025-03-29,14:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,500,40.7,0,26.95,Low,22.4,Low
2238,2025-01-28,08:00,Tuesday,No,Gokul Road,15.3652,75.1106,Cloudy,884,38.8,0,41.86,Moderate,34.65,Low
2239,2025-03-01,07:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,713,38.8,0,35.76,Moderate,29.66,Low
2240,2025-03-22,11:00,Saturday,Yes,Airport Road,15.3705,75.096,Fog,360,42.7,0,20.68,Low,17.22,Low
2241,2025-04-17,18:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,807,39.7,0,38.54,Moderate,31.91,Low
2242,2025-03-11,23:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,555,44.2,1,30.01,Low,30.43,Low
2243,2025-01-10,20:00,Friday,No,MG Road Junction,15.3647,75.1239,Rain,1107,22.4,0,60.26,High,50.11,Medium
2244,2025-01-15,11:00,Wednesday,No,Gokul Road,15.3652,75.1106,Cloudy,456,37.2,0,27.6,Low,23.03,Low
2245,2025-04-22,10:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,973,36.9,0,46.25,Moderate,38.29,Medium
2246,2025-01-27,05:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Rain,602,28.8,1,41.49,Moderate,40.2,Medium
2247,2025-03-06,04:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,447,39.5,0,25.82,Low,21.51,Low
2248,2025-03-25,11:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Rain,752,37.7,0,37.85,Moderate,31.4,Low
2249,2025-02-22,23:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,266,41.9,0,17.83,Low,14.91,Low
2250,2025-01-16,03:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,346,38.5,0,22.85,Low,19.1,Low
2251,2025-04-09,16:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Rain,509,38.9,0,28.41,Low,23.65,Low
2252,2025-01-12,21:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,829,45.2,0,35.82,Moderate,29.55,Low
2253,2025-01-07,04:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,557,37.3,0,31.14,Low,25.92,Low
2254,2025-02-16,03:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,334,48.4,0,16.12,Low,13.35,Low
2255,2025-04-13,05:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Fog,346,31.7,0,27.18,Low,22.81,Low
2256,2025-01-19,23:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Rain,581,34.8,0,33.59,Low,27.98,Low
2257,2025-03-15,14:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Cloudy,259,44.3,0,16.05,Low,13.4,Low
2258,2025-02-03,07:00,Monday,No,Unkal Lake Road,15.373,75.1115,Cloudy,830,33.8,1,46.45,Moderate,44.13,Medium
2259,2025-02-19,08:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Rain,1152,31.1,0,56.33,Moderate,46.68,Medium
2260,2025-02-12,04:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Clear,257,38.4,0,19.74,Low,16.56,Low
2261,2025-04-28,23:00,Monday,No,Airport Road,15.3705,75.096,Clear,211,46.0,0,13.26,Low,11.07,Low
2262,2025-04-15,11:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Cloudy,467,46.1,0,22.33,Low,18.49,Low
2263,2025-03-05,11:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,639,42.6,0,30.7,Low,25.42,Low
2264,2025-04-27,01:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,211,47.2,0,12.49,Low,10.42,Low
2265,2025-04-17,12:00,Thursday,No,MG Road Junction,15.3647,75.1239,Clear,438,48.5,0,19.77,Low,16.34,Low
2266,2025-01-21,00:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,549,39.8,0,29.27,Low,24.32,Low
2267,2025-03-12,06:00,Wednesday,No,Airport Road,15.3705,75.096,Rain,295,33.0,0,24.53,Low,20.61,Low
2268,2025-04-01,01:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,528,41.5,0,27.44,Low,22.78,Low
2269,2025-04-27,12:00,Sunday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,165,45.3,1,15.4,Low,18.44,Low
2270,2025-03-08,17:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,880,27.8,0,48.72,Moderate,40.53,Medium
2271,2025-04-11,08:00,Friday,No,Airport Road,15.3705,75.096,Clear,596,35.6,0,33.62,Low,27.99,Low
2272,2025-01-15,04:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Clear,354,38.3,0,23.26,Low,19.45,Low
2273,2025-04-28,09:00,Monday,No,Airport Road,15.3705,75.096,Cloudy,702,35.4,0,37.53,Moderate,31.19,Low
2274,2025-03-25,18:00,Tuesday,No,Gokul Road,15.3652,75.1106,Cloudy,1106,31.8,1,57.57,Moderate,53.29,Medium
2275,2025-04-28,00:00,Monday,No,Unkal Lake Road,15.373,75.1115,Rain,529,34.7,0,31.8,Low,26.52,Low
2276,2025-04-15,00:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Cloudy,549,37.6,0,30.67,Low,25.52,Low
2277,2025-03-19,18:00,Wednesday,No,Airport Road,15.3705,75.096,Cloudy,734,33.2,0,40.07,Moderate,33.33,Low
2278,2025-02-04,18:00,Tuesday,No,Airport Road,15.3705,75.096,Cloudy,750,39.5,1,39.97,Moderate,38.69,Medium
2279,2025-02-20,03:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Rain,679,34.4,0,37.34,Moderate,31.06,Low
2280,2025-03-13,21:00,Thursday,No,Airport Road,15.3705,75.096,Cloudy,674,39.6,0,33.86,Low,28.08,Low
2281,2025-03-12,09:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,985,42.0,0,43.43,Moderate,35.85,Medium
2282,2025-01-13,22:00,Monday,No,Unkal Lake Road,15.373,75.1115,Clear,284,44.9,0,16.56,Low,13.8,Low
2283,2025-01-11,21:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,1015,33.0,0,50.23,Moderate,41.64,Medium
2284,2025-03-02,02:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Cloudy,521,40.6,1,31.09,Low,31.4,Low
2285,2025-01-17,21:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,1357,30.3,1,67.48,High,61.43,High
2286,2025-04-02,06:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,663,36.6,0,35.37,Moderate,29.4,Low
2287,2025-01-15,05:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Fog,653,31.1,0,38.52,Moderate,32.11,Low
2288,2025-02-25,19:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,747,30.3,0,42.38,Moderate,35.29,Medium
2289,2025-01-11,03:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Rain,664,32.4,0,38.08,Moderate,31.72,Low
2290,2025-01-21,09:00,Tuesday,No,Keshwapur,15.3565,75.1325,Clear,1053,34.0,0,50.95,Moderate,42.2,Medium
2291,2025-01-01,11:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,529,46.2,0,24.48,Low,20.25,Low
2292,2025-01-24,08:00,Friday,No,Unkal Lake Road,15.373,75.1115,Clear,751,34.8,1,42.99,Moderate,41.28,Medium
2293,2025-01-02,17:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,815,30.6,0,44.62,Moderate,37.11,Medium
2294,2025-04-24,13:00,Thursday,No,Vidya Nagar,15.37,75.119,Rain,398,38.0,1,28.36,Low,29.23,Low
2295,2025-01-25,17:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,611,43.3,0,29.25,Low,24.22,Low
2296,2025-03-02,12:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Clear,365,41.6,0,21.55,Low,17.97,Low
2297,2025-03-18,02:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,256,54.1,0,9.71,Low,7.97,Low
2298,2025-03-12,13:00,Wednesday,No,Airport Road,15.3705,75.096,Clear,263,53.1,0,10.6,Low,8.72,Low
2299,2025-01-06,13:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,531,40.6,0,28.12,Low,23.36,Low
2300,2025-02-09,11:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Cloudy,324,44.4,0,18.31,Low,15.24,Low
2301,2025-01-04,00:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,243,50.2,0,11.73,Low,9.71,Low
2302,2025-01-17,14:00,Friday,No,Airport Road,15.3705,75.096,Rain,337,38.1,0,22.78,Low,19.06,Low
2303,2025-03-01,12:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Rain,330,35.4,0,24.25,Low,20.33,Low
2304,2025-04-20,09:00,Sunday,Yes,Airport Road,15.3705,75.096,Clear,505,44.8,0,24.51,Low,20.31,Low
2305,2025-01-06,09:00,Monday,No,Old Bus Stand,15.3502,75.138,Rain,1391,26.3,1,71.24,High,64.61,High
2306,2025-03-17,11:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,676,35.8,0,36.35,Moderate,30.21,Low
2307,2025-03-25,09:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Clear,1067,34.9,1,54.21,Moderate,50.46,Medium
2308,2025-01-12,01:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Clear,444,41.4,1,27.83,Low,28.72,Low
2309,2025-03-07,00:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Clear,640,37.9,0,33.72,Low,28.02,Low
2310,2025-03-24,17:00,Monday,No,Airport Road,15.3705,75.096,Clear,778,34.5,1,44.15,Moderate,42.23,Medium
2311,2025-02-03,00:00,Monday,No,Vidya Nagar,15.37,75.119,Cloudy,369,43.6,0,20.42,Low,16.99,Low
2312,2025-04-06,20:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,682,37.8,0,35.29,Moderate,29.3,Low
2313,2025-02-24,16:00,Monday,No,Old Bus Stand,15.3502,75.138,Cloudy,468,42.9,0,24.4,Low,20.27,Low
2314,2025-01-07,19:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,1167,35.7,0,53.93,Moderate,44.61,Medium
2315,2025-01-04,22:00,Saturday,Yes,Vidya Nagar,15.37,75.119,Cloudy,284,45.1,0,16.44,Low,13.69,Low
2316,2025-03-17,05:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,337,44.5,1,22.04,Low,23.9,Low
2317,2025-02-17,05:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,260,42.4,0,17.3,Low,14.47,Low
2318,2025-04-10,07:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,928,40.3,2,49.14,Moderate,51.78,Medium
2319,2025-02-04,05:00,Tuesday,No,Gokul Road,15.3652,75.1106,Clear,332,40.2,0,21.27,Low,17.77,Low
2320,2025-01-10,21:00,Friday,No,Vidya Nagar,15.37,75.119,Clear,804,30.8,0,44.1,Moderate,36.68,Medium
2321,2025-04-12,04:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Rain,687,29.6,0,40.68,Moderate,33.92,Low
2322,2025-04-16,10:00,Wednesday,No,Old Bus Stand,15.3502,75.138,Clear,964,39.3,1,47.73,Moderate,45.05,Medium
2323,2025-03-23,16:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Cloudy,208,47.1,0,12.45,Low,10.38,Low
2324,2025-02-13,16:00,Thursday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,539,46.1,2,31.57,Low,37.26,Medium
2325,2025-03-11,20:00,Tuesday,No,MG Road Junction,15.3647,75.1239,Rain,1500,17.7,1,80.61,Severe,72.48,High
2326,2025-04-16,09:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,725,47.6,2,37.25,Moderate,41.87,Medium
2327,2025-02-10,03:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Clear,158,44.8,0,12.13,Low,10.18,Low
2328,2025-01-23,08:00,Thursday,No,Keshwapur,15.3565,75.1325,Rain,1105,21.2,0,60.95,High,50.7,Medium
2329,2025-03-08,19:00,Saturday,Yes,Airport Road,15.3705,75.096,Cloudy,590,48.9,0,24.94,Low,20.56,Low
2330,2025-03-24,11:00,Monday,No,Vidya Nagar,15.37,75.119,Clear,416,37.2,0,26.17,Low,21.86,Low
2331,2025-01-06,07:00,Monday,No,Old Bus Stand,15.3502,75.138,Clear,941,33.9,0,47.01,Moderate,38.99,Medium
2332,2025-01-04,19:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,668,38.3,1,37.8,Moderate,36.95,Medium
2333,2025-01-23,14:00,Thursday,No,Keshwapur,15.3565,75.1325,Cloudy,647,41.1,1,35.27,Moderate,34.81,Low
2334,2025-02-05,05:00,Wednesday,No,Gokul Road,15.3652,75.1106,Cloudy,222,41.9,0,16.26,Low,13.63,Low
2335,2025-03-12,01:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Clear,336,47.7,0,16.64,Low,13.79,Low
2336,2025-03-19,03:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,468,44.8,0,23.19,Low,19.23,Low
2337,2025-04-14,22:00,Monday,No,MG Road Junction,15.3647,75.1239,Cloudy,645,39.5,0,32.88,Low,27.29,Low
2338,2025-01-17,05:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,702,43.9,0,32.12,Low,26.55,Low
2339,2025-04-24,07:00,Thursday,No,Old Bus Stand,15.3502,75.138,Cloudy,940,35.2,0,46.15,Moderate,38.25,Medium
2340,2025-03-20,12:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,619,33.6,0,35.71,Moderate,29.75,Low
2341,2025-01-02,18:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,986,42.8,0,42.96,Moderate,35.45,Medium
2342,2025-01-11,13:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Rain,681,35.1,0,36.97,Moderate,30.74,Low
2343,2025-02-15,03:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,485,37.6,0,28.38,Low,23.65,Low
2344,2025-04-23,22:00,Wednesday,No,Gokul Road,15.3652,75.1106,Clear,399,39.3,0,24.23,Low,20.22,Low
2345,2025-04-15,18:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,1087,33.6,0,52.41,Moderate,43.42,Medium
2346,2025-04-08,06:00,Tuesday,No,Unkal Lake Road,15.373,75.1115,Clear,410,32.9,0,28.7,Low,24.03,Low
2347,2025-03-06,04:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,470,39.2,1,30.16,Low,30.68,Low
2348,2025-03-23,09:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Clear,751,37.6,0,37.88,Moderate,31.42,Low
2349,2025-04-28,17:00,Monday,No,Old Bus Stand,15.3502,75.138,Rain,1149,27.0,0,58.83,Moderate,48.83,Medium
2350,2025-04-10,16:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,508,36.2,0,30.09,Low,25.09,Low
2351,2025-01-27,17:00,Monday,No,Unkal Lake Road,15.373,75.1115,Cloudy,634,37.8,0,33.57,Low,27.9,Low
2352,2025-04-12,05:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,243,49.5,0,12.17,Low,10.1,Low
2353,2025-01-29,17:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,1229,30.5,1,62.79,High,57.59,Medium
2354,2025-02-23,04:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Cloudy,174,46.1,0,11.87,Low,9.94,Low
2355,2025-03-23,06:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,445,41.8,1,27.62,Low,28.53,Low
2356,2025-02-14,23:00,Friday,No,Gokul Road,15.3652,75.1106,Cloudy,461,41.2,0,25.24,Low,20.99,Low
2357,2025-03-03,22:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,613,40.8,1,34.25,Low,33.98,Low
2358,2025-01-20,00:00,Monday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,588,40.6,1,33.48,Low,33.36,Low
2359,2025-02-10,22:00,Monday,No,MG Road Junction,15.3647,75.1239,Clear,450,43.3,0,23.51,Low,19.52,Low
2360,2025-03-30,18:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Cloudy,641,41.5,0,31.47,Low,26.08,Low
2361,2025-02-16,18:00,Sunday,Yes,Airport Road,15.3705,75.096,Cloudy,362,38.3,0,23.55,Low,19.68,Low
2362,2025-01-07,04:00,Tuesday,No,Vidya Nagar,15.37,75.119,Clear,390,41.6,0,22.45,Low,18.7,Low
2363,2025-02-26,08:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,661,40.0,1,36.47,Moderate,35.82,Medium
2364,2025-02-19,03:00,Wednesday,No,Airport Road,15.3705,75.096,Rain,436,33.3,0,29.37,Low,24.57,Low
2365,2025-01-08,21:00,Wednesday,No,Hubballi Railway Station,15.3515,75.1387,Clear,954,32.6,0,48.3,Moderate,40.08,Medium
2366,2025-02-06,18:00,Thursday,No,Old Bus Stand,15.3502,75.138,Clear,903,35.1,1,48.23,Moderate,45.56,Medium
2367,2025-04-07,06:00,Monday,No,Unkal Lake Road,15.373,75.1115,Clear,496,40.7,1,30.14,Low,30.62,Low
2368,2025-01-17,15:00,Friday,No,Gokul Road,15.3652,75.1106,Clear,298,44.9,0,17.06,Low,14.21,Low
2369,2025-04-28,03:00,Monday,No,MG Road Junction,15.3647,75.1239,Fog,374,31.6,1,31.57,Low,32.02,Low
2370,2025-01-26,08:00,Sunday,Yes,Keshwapur,15.3565,75.1325,Clear,611,43.7,0,29.0,Low,24.01,Low
2371,2025-03-16,19:00,Sunday,Yes,Old Bus Stand,15.3502,75.138,Clear,733,37.5,0,37.3,Moderate,30.95,Low
2372,2025-03-10,06:00,Monday,No,Airport Road,15.3705,75.096,Cloudy,252,45.2,0,15.23,Low,12.7,Low
2373,2025-03-07,15:00,Friday,No,Unkal Lake Road,15.373,75.1115,Rain,451,35.5,0,28.51,Low,23.81,Low
2374,2025-04-29,00:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,528,41.9,0,27.18,Low,22.56,Low
2375,2025-03-31,12:00,Monday,No,Airport Road,15.3705,75.096,Clear,403,49.3,0,18.01,Low,14.88,Low
2376,2025-02-27,14:00,Thursday,No,Gokul Road,15.3652,75.1106,Rain,677,32.5,0,38.48,Moderate,32.04,Low
2377,2025-02-28,11:00,Friday,No,Hubballi Railway Station,15.3515,75.1387,Cloudy,222,42.9,0,15.62,Low,13.08,Low
2378,2025-02-04,03:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,539,37.5,0,30.37,Low,25.29,Low
2379,2025-02-04,03:00,Tuesday,No,Airport Road,15.3705,75.096,Clear,381,42.7,0,21.43,Low,17.83,Low
2380,2025-01-18,11:00,Saturday,Yes,Gokul Road,15.3652,75.1106,Clear,278,44.0,0,16.92,Low,14.12,Low
2381,2025-01-06,03:00,Monday,No,Gokul Road,15.3652,75.1106,Clear,700,38.9,0,35.23,Moderate,29.22,Low
2382,2025-01-18,13:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Clear,542,42.6,1,30.57,Low,30.92,Low
2383,2025-03-04,20:00,Tuesday,No,Vidya Nagar,15.37,75.119,Rain,954,31.6,1,52.27,Moderate,48.96,Medium
2384,2025-03-08,13:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Clear,295,44.0,0,17.53,Low,14.61,Low
2385,2025-02-01,23:00,Saturday,Yes,Old Bus Stand,15.3502,75.138,Cloudy,611,47.7,0,26.45,Low,21.82,Low
2386,2025-03-27,04:00,Thursday,No,Vidya Nagar,15.37,75.119,Clear,403,45.4,1,23.83,Low,25.34,Low
2387,2025-04-16,10:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Cloudy,1048,29.7,1,56.84,Moderate,52.74,Medium
2388,2025-04-17,22:00,Thursday,No,MG Road Junction,15.3647,75.1239,Cloudy,528,34.8,0,31.7,Low,26.44,Low
2389,2025-04-02,18:00,Wednesday,No,Vidya Nagar,15.37,75.119,Clear,1124,30.2,0,55.9,Moderate,46.35,Medium
2390,2025-03-31,03:00,Monday,No,Unkal Lake Road,15.373,75.1115,Clear,346,44.0,0,19.35,Low,16.1,Low
2391,2025-03-06,13:00,Thursday,No,Keshwapur,15.3565,75.1325,Clear,447,38.9,0,26.2,Low,21.84,Low
2392,2025-04-15,06:00,Tuesday,No,Gokul Road,15.3652,75.1106,Rain,479,34.1,0,30.4,Low,25.39,Low
2393,2025-03-15,12:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Rain,420,37.5,0,26.13,Low,21.81,Low
2394,2025-03-27,04:00,Thursday,No,Gokul Road,15.3652,75.1106,Clear,332,42.2,0,19.99,Low,16.68,Low
2395,2025-04-21,05:00,Monday,No,Vidya Nagar,15.37,75.119,Clear,310,35.7,1,26.68,Low,27.91,Low
2396,2025-01-22,05:00,Wednesday,No,MG Road Junction,15.3647,75.1239,Clear,247,49.0,0,12.63,Low,10.49,Low
2397,2025-02-20,06:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Cloudy,463,45.2,0,22.76,Low,18.87,Low
2398,2025-01-17,01:00,Friday,No,MG Road Junction,15.3647,75.1239,Clear,541,35.6,1,34.99,Low,34.71,Low
2399,2025-03-08,13:00,Saturday,Yes,Keshwapur,15.3565,75.1325,Clear,382,43.1,0,21.21,Low,17.65,Low
2400,2025-04-13,04:00,Sunday,Yes,MG Road Junction,15.3647,75.1239,Clear,396,38.3,0,24.76,Low,20.67,Low
2401,2025-04-06,13:00,Sunday,Yes,Vidya Nagar,15.37,75.119,Clear,324,41.2,0,20.35,Low,16.99,Low
2402,2025-01-31,21:00,Friday,No,Unkal Lake Road,15.373,75.1115,Cloudy,952,37.3,0,45.24,Moderate,37.45,Medium
2403,2025-04-23,20:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,850,39.9,1,43.28,Moderate,41.39,Medium
2404,2025-04-23,09:00,Wednesday,No,Unkal Lake Road,15.373,75.1115,Cloudy,768,40.9,0,36.38,Moderate,30.12,Low
2405,2025-03-21,15:00,Friday,No,Old Bus Stand,15.3502,75.138,Clear,524,42.0,0,26.97,Low,22.39,Low
2406,2025-03-02,06:00,Sunday,Yes,Gokul Road,15.3652,75.1106,Clear,524,46.1,1,27.7,Low,28.49,Low
2407,2025-02-07,12:00,Friday,No,MG Road Junction,15.3647,75.1239,Cloudy,583,37.8,0,31.75,Low,26.41,Low
2408,2025-03-30,00:00,Sunday,Yes,Unkal Lake Road,15.373,75.1115,Fog,340,33.9,0,25.56,Low,21.44,Low
2409,2025-04-05,04:00,Saturday,Yes,Hubballi Railway Station,15.3515,75.1387,Cloudy,206,34.9,0,20.14,Low,16.98,Low
2410,2025-03-25,17:00,Tuesday,No,Old Bus Stand,15.3502,75.138,Clear,912,35.5,0,44.96,Moderate,37.27,Medium
2411,2025-01-11,01:00,Saturday,Yes,MG Road Junction,15.3647,75.1239,Clear,229,47.3,0,13.07,Low,10.89,Low
2412,2025-04-16,20:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,780,33.7,0,41.39,Moderate,34.4,Low
2413,2025-04-10,09:00,Thursday,No,Unkal Lake Road,15.373,75.1115,Clear,780,35.1,0,40.5,Moderate,33.63,Low
2414,2025-03-26,04:00,Wednesday,No,Keshwapur,15.3565,75.1325,Clear,416,45.8,0,20.7,Low,17.17,Low
2415,2025-01-08,04:00,Wednesday,No,Gokul Road,15.3652,75.1106,Rain,647,34.1,0,36.39,Moderate,30.29,Low
2416,2025-01-28,23:00,Tuesday,No,Hubballi Railway Station,15.3515,75.1387,Rain,620,37.8,1,36.41,Moderate,35.82,Medium
